"","Species","TREE_ID","X","Y","Year","logF_current"
"37061","Abies magnifica","73747_5_9_6_2_122",38.446733,-120.111754,2016,4.69715604161551
"37062","Abies magnifica","73747_5_9_6_2_123",38.446733,-120.111754,2006,3.75029211267826
"37063","Abies magnifica","73747_5_9_6_2_123",38.446733,-120.111754,2016,4.69678098161551
"37064","Abies magnifica","73747_5_9_6_2_157",38.446733,-120.111754,2006,3.75681815667826
"37065","Abies magnifica","73747_5_9_6_2_157",38.446733,-120.111754,2016,4.70313199761551
"37066","Abies magnifica","73747_5_9_6_3_124",38.446733,-120.111754,2006,3.75136728467826
"37067","Abies magnifica","73747_5_9_6_3_124",38.446733,-120.111754,2016,4.69798117361551
"37068","Abies magnifica","73747_5_9_6_3_125",38.446733,-120.111754,2006,3.75241745267826
"37069","Abies magnifica","73747_5_9_6_3_125",38.446733,-120.111754,2016,4.69923137361551
"37070","Abies magnifica","73747_5_9_6_3_126",38.446733,-120.111754,2006,3.75301754867826
"37071","Abies magnifica","73747_5_9_6_3_126",38.446733,-120.111754,2016,4.69998149361551
"37072","Abies magnifica","73747_5_9_6_3_127",38.446733,-120.111754,2006,3.75396770067826
"37073","Abies magnifica","73747_5_9_6_3_127",38.446733,-120.111754,2016,4.70075661761551
"37074","Abies magnifica","73747_5_9_6_3_128",38.446733,-120.111754,2006,3.75119225667826
"37075","Abies magnifica","73747_5_9_6_3_128",38.446733,-120.111754,2016,4.69775613761551
"37076","Abies magnifica","73747_5_9_6_3_129",38.446733,-120.111754,2006,3.75781831667826
"37077","Abies magnifica","73747_5_9_6_3_129",38.446733,-120.111754,2016,4.70448221361551
"37078","Abies magnifica","73747_5_9_6_3_130",38.446733,-120.111754,2006,3.75171734067826
"37079","Abies magnifica","73747_5_9_6_3_130",38.446733,-120.111754,2016,4.69845624961551
"37080","Abies magnifica","73747_5_9_6_3_131",38.446733,-120.111754,2006,3.75531791667826
"37081","Abies magnifica","73747_5_9_6_3_131",38.446733,-120.111754,2016,4.70223185361551
"37082","Abies magnifica","73747_5_9_6_3_132",38.446733,-120.111754,2006,3.75109224067826
"37083","Abies magnifica","73747_5_9_6_3_132",38.446733,-120.111754,2016,4.69745608961551
"37084","Abies magnifica","73747_5_9_6_3_133",38.446733,-120.111754,2006,3.75361764467826
"37085","Abies magnifica","73747_5_9_6_3_133",38.446733,-120.111754,2016,4.70030654561551
"37086","Abies magnifica","73747_5_9_6_3_134",38.446733,-120.111754,2006,3.75104223267826
"37087","Abies magnifica","73747_5_9_6_3_134",38.446733,-120.111754,2016,4.69735607361551
"37088","Abies magnifica","73747_5_9_6_3_135",38.446733,-120.111754,2006,3.75196738067826
"37089","Abies magnifica","73747_5_9_6_3_135",38.446733,-120.111754,2016,4.69885631361551
"37090","Abies magnifica","73747_5_9_6_3_136",38.446733,-120.111754,2006,3.75311756467826
"37091","Abies magnifica","73747_5_9_6_3_136",38.446733,-120.111754,2016,4.69990648161551
"37092","Abies magnifica","73747_5_9_6_3_137",38.446733,-120.111754,2006,3.75241745267826
"37093","Abies magnifica","73747_5_9_6_3_137",38.446733,-120.111754,2016,4.69913135761551
"37094","Abies magnifica","73747_5_9_6_3_146",38.446733,-120.111754,2006,3.75674314467826
"37095","Abies magnifica","73747_5_9_6_3_146",38.446733,-120.111754,2016,4.70355706561551
"37096","Abies magnifica","73747_5_9_6_3_147",38.446733,-120.111754,2006,3.75629307267826
"37097","Abies magnifica","73747_5_9_6_3_147",38.446733,-120.111754,2016,4.70318200561551
"37098","Abies magnifica","73747_5_9_6_3_148",38.446733,-120.111754,2006,3.75634308067826
"37099","Abies magnifica","73747_5_9_6_3_148",38.446733,-120.111754,2016,4.70305698561551
"37100","Abies magnifica","73747_5_9_6_3_149",38.446733,-120.111754,2006,3.75691817267826
"37101","Abies magnifica","73747_5_9_6_3_149",38.446733,-120.111754,2016,4.70378210161551
"37102","Abies magnifica","73747_5_9_6_3_150",38.446733,-120.111754,2006,3.75671814067826
"37103","Abies magnifica","73747_5_9_6_3_150",38.446733,-120.111754,2016,4.70343204561551
"37104","Abies magnifica","73747_5_9_6_3_151",38.446733,-120.111754,2006,3.75631807667826
"37105","Abies magnifica","73747_5_9_6_3_151",38.446733,-120.111754,2016,4.70278194161551
"37106","Abies magnifica","73747_5_9_6_4_139",38.446733,-120.111754,2006,3.75254247267826
"37107","Abies magnifica","73747_5_9_6_4_139",38.446733,-120.111754,2016,4.69970644961551
"37108","Abies magnifica","73747_5_9_6_4_140",38.446733,-120.111754,2006,3.75271750067826
"37109","Abies magnifica","73747_5_9_6_4_140",38.446733,-120.111754,2016,4.69938139761551
"37110","Abies magnifica","73747_5_9_6_4_144",38.446733,-120.111754,2006,3.75259248067826
"37111","Abies magnifica","73747_5_9_6_4_144",38.446733,-120.111754,2016,4.69955642561551
"37112","Abies magnifica","73747_5_9_6_4_155",38.446733,-120.111754,2006,3.75661812467826
"37113","Abies magnifica","73747_5_9_6_4_155",38.446733,-120.111754,2016,4.70320700961551
"37114","Abies magnifica","73747_5_9_6_4_156",38.446733,-120.111754,2006,3.75809336067826
"37115","Abies magnifica","73747_5_9_6_4_156",38.446733,-120.111754,2016,4.70430718561551
"37116","Abies magnifica","73747_5_9_6_4_301",38.446733,-120.111754,2006,3.75091721267826
"37117","Abies magnifica","73747_5_9_6_4_301",38.446733,-120.111754,2016,4.69780614561551
"37118","Abies magnifica","73865_5_109_6_1_100",37.809822,-119.747361,2001,5.35868524566673
"37119","Abies magnifica","73865_5_109_6_1_101",37.809822,-119.747361,2001,5.36151069766673
"37120","Abies magnifica","73865_5_109_6_1_102",37.809822,-119.747361,2001,5.35613483766673
"37121","Abies magnifica","73865_5_109_6_1_103",37.809822,-119.747361,2001,5.35906030566673
"37122","Abies magnifica","73865_5_109_6_1_107",37.809822,-119.747361,2001,5.35863523766673
"37123","Abies magnifica","73865_5_109_6_1_109",37.809822,-119.747361,2001,5.35743504566673
"37124","Abies magnifica","73865_5_109_6_1_115",37.809822,-119.747361,2001,5.36083558966673
"37125","Abies magnifica","73865_5_109_6_1_116",37.809822,-119.747361,2001,5.35761007366673
"37126","Abies magnifica","73865_5_109_6_1_117",37.809822,-119.747361,2001,5.35710999366673
"37127","Abies magnifica","73865_5_109_6_1_118",37.809822,-119.747361,2001,5.35913531766673
"37128","Abies magnifica","73865_5_109_6_1_119",37.809822,-119.747361,2001,5.35823517366673
"37129","Abies magnifica","73865_5_109_6_1_120",37.809822,-119.747361,2001,5.35813515766673
"37130","Abies magnifica","73865_5_109_6_2_123",37.809822,-119.747361,2001,5.36068556566673
"37131","Abies magnifica","73865_5_109_6_2_128",37.809822,-119.747361,2001,5.35788511766673
"37132","Abies magnifica","73865_5_109_6_2_130",37.809822,-119.747361,2001,5.35991044166673
"37133","Abies magnifica","73865_5_109_6_2_141",37.809822,-119.747361,2001,5.35643488566673
"37134","Abies magnifica","73865_5_109_6_2_145",37.809822,-119.747361,2001,5.35733502966673
"37135","Abies magnifica","73865_5_109_6_3_175",37.809822,-119.747361,2001,5.35618484566673
"37136","Abies magnifica","73865_5_109_6_3_176",37.809822,-119.747361,2001,5.35976041766673
"37137","Abies magnifica","73865_5_109_6_3_177",37.809822,-119.747361,2001,5.36108562966673
"37138","Abies magnifica","73865_5_109_6_3_178",37.809822,-119.747361,2001,5.35803514166673
"37139","Abies magnifica","73865_5_109_6_3_179",37.809822,-119.747361,2001,5.36148569366673
"37140","Abies magnifica","73865_5_109_6_3_181",37.809822,-119.747361,2001,5.35798513366673
"37141","Abies magnifica","73865_5_109_6_4_150",37.809822,-119.747361,2001,5.35751005766673
"37142","Abies magnifica","73865_5_109_6_4_151",37.809822,-119.747361,2001,5.35655990566673
"37143","Abies magnifica","73865_5_109_6_4_152",37.809822,-119.747361,2001,5.35710999366673
"37144","Abies magnifica","73865_5_109_6_4_153",37.809822,-119.747361,2001,5.36228582166673
"37145","Abies magnifica","73865_5_109_6_4_154",37.809822,-119.747361,2001,5.35913531766673
"37146","Abies magnifica","73865_5_109_6_4_155",37.809822,-119.747361,2001,5.35723501366673
"37147","Abies magnifica","73865_5_109_6_4_156",37.809822,-119.747361,2001,5.35653490166673
"37148","Abies magnifica","73865_5_109_6_4_157",37.809822,-119.747361,2001,5.35643488566673
"37149","Abies magnifica","73865_5_109_6_4_158",37.809822,-119.747361,2001,5.35868524566673
"37150","Abies magnifica","73865_5_109_6_4_159",37.809822,-119.747361,2001,5.35653490166673
"37151","Abies magnifica","73865_5_109_6_4_162",37.809822,-119.747361,2001,5.35678494166673
"37152","Abies magnifica","73865_5_109_6_4_163",37.809822,-119.747361,2001,5.35630986566673
"37153","Abies magnifica","73865_5_109_6_4_164",37.809822,-119.747361,2001,5.35683494966673
"37154","Abies magnifica","73865_5_109_6_4_165",37.809822,-119.747361,2001,5.35898529366673
"37155","Abies magnifica","73865_5_109_6_4_166",37.809822,-119.747361,2001,5.35791012166673
"37156","Abies magnifica","73865_5_109_6_4_167",37.809822,-119.747361,2001,5.35778510166673
"37157","Abies magnifica","73865_5_109_6_4_170",37.809822,-119.747361,2001,5.36096060966673
"37158","Abies magnifica","74103_5_19_6_3_317",36.950001,-118.974214,2010,3.42768287428015
"37159","Abies magnifica","74103_5_19_6_3_317",36.950001,-118.974214,2020,5.25924889433212
"37160","Abies magnifica","74199_5_19_6_2_309",36.739589,-118.850978,2009,4.9985057478324
"37161","Abies magnifica","74199_5_19_6_2_309",36.739589,-118.850978,2019,4.81518224514933
"37162","Abies magnifica","74199_5_19_6_2_310",36.739589,-118.850978,2009,5.0090324318324
"37163","Abies magnifica","74199_5_19_6_2_310",36.739589,-118.850978,2019,4.82533386914933
"37164","Abies magnifica","74199_5_19_6_2_314",36.739589,-118.850978,2009,5.0017312638324
"37165","Abies magnifica","74199_5_19_6_2_314",36.739589,-118.850978,2019,4.81820772914933
"37166","Abies magnifica","74199_5_19_6_2_315",36.739589,-118.850978,2009,5.0078322398324
"37167","Abies magnifica","74199_5_19_6_2_315",36.739589,-118.850978,2019,4.82438371714933
"37168","Abies magnifica","74199_5_19_6_2_503",36.739589,-118.850978,2009,4.9990808398324
"37169","Abies magnifica","74199_5_19_6_2_503",36.739589,-118.850978,2019,4.81573233314933
"37170","Abies magnifica","74199_5_19_6_3_330",36.739589,-118.850978,2009,4.9980056678324
"37171","Abies magnifica","74199_5_19_6_3_330",36.739589,-118.850978,2019,4.81450713714933
"37172","Abies magnifica","74199_5_19_6_3_333",36.739589,-118.850978,2009,5.0084073318324
"37173","Abies magnifica","74199_5_19_6_3_333",36.739589,-118.850978,2019,4.82485879314933
"37174","Abies magnifica","74199_5_19_6_4_329",36.739589,-118.850978,2009,5.0049067718324
"37175","Abies magnifica","74199_5_19_6_4_329",36.739589,-118.850978,2019,4.82163327714933
"37176","Abies magnifica","74241_1_23_6_2_114",41.094998,-123.470151,2005,4.15834667933598
"37177","Abies magnifica","74275_5_43_6_1_11",37.750869,-119.51983,2006,4.07062400536279
"37178","Abies magnifica","74275_5_43_6_1_11",37.750869,-119.51983,2016,4.66231900749219
"37179","Abies magnifica","74275_5_43_6_1_12",37.750869,-119.51983,2006,4.07139912936279
"37180","Abies magnifica","74275_5_43_6_1_12",37.750869,-119.51983,2016,4.66349419549219
"37181","Abies magnifica","74275_5_43_6_1_302",37.750869,-119.51983,2006,4.07454963336279
"37182","Abies magnifica","74275_5_43_6_1_302",37.750869,-119.51983,2016,4.66646967149219
"37183","Abies magnifica","74275_5_43_6_1_305",37.750869,-119.51983,2006,4.07409956136279
"37184","Abies magnifica","74275_5_43_6_1_305",37.750869,-119.51983,2016,4.66576955949219
"37185","Abies magnifica","74275_5_43_6_1_306",37.750869,-119.51983,2006,4.07479967336279
"37186","Abies magnifica","74275_5_43_6_1_306",37.750869,-119.51983,2016,4.66659469149219
"37187","Abies magnifica","74275_5_43_6_1_8",37.750869,-119.51983,2006,4.06997390136279
"37188","Abies magnifica","74275_5_43_6_1_8",37.750869,-119.51983,2016,4.66191894349219
"37189","Abies magnifica","74275_5_43_6_2_15",37.750869,-119.51983,2006,4.07372450136279
"37190","Abies magnifica","74275_5_43_6_2_15",37.750869,-119.51983,2016,4.66571955149219
"37191","Abies magnifica","74275_5_43_6_2_309",37.750869,-119.51983,2006,4.06929879336279
"37192","Abies magnifica","74275_5_43_6_2_309",37.750869,-119.51983,2016,4.66119382749219
"37193","Abies magnifica","74275_5_43_6_2_311",37.750869,-119.51983,2006,4.08090064936279
"37194","Abies magnifica","74275_5_43_6_2_311",37.750869,-119.51983,2016,4.67137045549219
"37195","Abies magnifica","74275_5_43_6_3_14",37.750869,-119.51983,2006,4.07047398136279
"37196","Abies magnifica","74275_5_43_6_3_14",37.750869,-119.51983,2016,4.66244402749219
"37197","Abies magnifica","74275_5_43_6_3_24",37.750869,-119.51983,2006,4.07259932136279
"37198","Abies magnifica","74275_5_43_6_3_24",37.750869,-119.51983,2016,4.66471939149219
"37199","Abies magnifica","74275_5_43_6_3_25",37.750869,-119.51983,2006,4.07202422936279
"37200","Abies magnifica","74275_5_43_6_3_25",37.750869,-119.51983,2016,4.66391926349219
"37201","Abies magnifica","74275_5_43_6_4_23",37.750869,-119.51983,2006,4.06974886536279
"37202","Abies magnifica","74275_5_43_6_4_23",37.750869,-119.51983,2016,4.66176891949219
"37203","Abies magnifica","74275_5_43_6_4_32",37.750869,-119.51983,2006,4.07009892136279
"37204","Abies magnifica","74275_5_43_6_4_32",37.750869,-119.51983,2016,4.66196895149219
"37205","Abies magnifica","74275_5_43_6_4_34",37.750869,-119.51983,2006,4.06982387736279
"37206","Abies magnifica","74275_5_43_6_4_34",37.750869,-119.51983,2016,4.66176891949219
"37207","Abies magnifica","74534_5_19_6_1_113",37.296654,-119.038299,2008,4.48640521429025
"37208","Abies magnifica","74534_5_19_6_1_113",37.296654,-119.038299,2018,6.08900943671217
"37209","Abies magnifica","74534_5_19_6_1_114",37.296654,-119.038299,2008,4.49198110629025
"37210","Abies magnifica","74534_5_19_6_1_114",37.296654,-119.038299,2018,6.09483536871217
"37211","Abies magnifica","74534_5_19_6_1_122",37.296654,-119.038299,2008,4.48680527829025
"37212","Abies magnifica","74534_5_19_6_1_122",37.296654,-119.038299,2018,6.08945950871217
"37213","Abies magnifica","74534_5_19_6_2_124",37.296654,-119.038299,2008,4.48460492629025
"37214","Abies magnifica","74534_5_19_6_2_124",37.296654,-119.038299,2018,6.08733416871217
"37215","Abies magnifica","74534_5_19_6_2_126",37.296654,-119.038299,2008,4.48720534229025
"37216","Abies magnifica","74534_5_19_6_2_126",37.296654,-119.038299,2018,6.08940950071217
"37217","Abies magnifica","74534_5_19_6_4_145",37.296654,-119.038299,2008,4.48255459829025
"37218","Abies magnifica","74534_5_19_6_4_145",37.296654,-119.038299,2018,6.08538385671217
"37219","Abies magnifica","74534_5_19_6_4_147",37.296654,-119.038299,2008,4.48217953829025
"37220","Abies magnifica","74534_5_19_6_4_147",37.296654,-119.038299,2018,6.08505880471217
"37221","Abies magnifica","74534_5_19_6_4_149",37.296654,-119.038299,2008,4.48110436629025
"37222","Abies magnifica","74534_5_19_6_4_149",37.296654,-119.038299,2018,6.08390862071217
"37223","Abies magnifica","74556_2_105_6_1_302",41.239471,-122.571971,2007,6.86083727844288
"37224","Abies magnifica","74556_2_105_6_1_302",41.239471,-122.571971,2017,3.2598710267133
"37225","Abies magnifica","74556_2_105_6_1_303",41.239471,-122.571971,2007,6.86036220244288
"37226","Abies magnifica","74556_2_105_6_1_303",41.239471,-122.571971,2017,3.2592459267133
"37227","Abies magnifica","74556_2_105_6_1_304",41.239471,-122.571971,2007,6.85976210644288
"37228","Abies magnifica","74556_2_105_6_1_304",41.239471,-122.571971,2017,3.2584708027133
"37229","Abies magnifica","74556_2_105_6_1_305",41.239471,-122.571971,2007,6.86038720644288
"37230","Abies magnifica","74556_2_105_6_1_305",41.239471,-122.571971,2017,3.2593709467133
"37231","Abies magnifica","74556_2_105_6_1_307",41.239471,-122.571971,2007,6.86006215444288
"37232","Abies magnifica","74556_2_105_6_1_307",41.239471,-122.571971,2017,3.2588708667133
"37233","Abies magnifica","74556_2_105_6_1_308",41.239471,-122.571971,2007,6.86008715844288
"37234","Abies magnifica","74556_2_105_6_1_308",41.239471,-122.571971,2017,3.2590458947133
"37235","Abies magnifica","74556_2_105_6_1_309",41.239471,-122.571971,2007,6.86106231444288
"37236","Abies magnifica","74556_2_105_6_1_309",41.239471,-122.571971,2017,3.2600960627133
"37237","Abies magnifica","74556_2_105_6_2_338",41.239471,-122.571971,2007,6.86213748644288
"37238","Abies magnifica","74556_2_105_6_2_338",41.239471,-122.571971,2017,3.2609712027133
"37239","Abies magnifica","74556_2_105_6_2_340",41.239471,-122.571971,2007,6.86033719844288
"37240","Abies magnifica","74556_2_105_6_2_340",41.239471,-122.571971,2017,3.2591959187133
"37241","Abies magnifica","74556_2_105_6_3_326",41.239471,-122.571971,2007,6.86013716644288
"37242","Abies magnifica","74556_2_105_6_3_326",41.239471,-122.571971,2017,3.2588958707133
"37243","Abies magnifica","74556_2_105_6_3_328",41.239471,-122.571971,2007,6.86041221044288
"37244","Abies magnifica","74556_2_105_6_3_328",41.239471,-122.571971,2017,3.2591959187133
"37245","Abies magnifica","74556_2_105_6_3_329",41.239471,-122.571971,2007,6.86168741444288
"37246","Abies magnifica","74556_2_105_6_3_329",41.239471,-122.571971,2017,3.2607461667133
"37247","Abies magnifica","74556_2_105_6_3_331",41.239471,-122.571971,2007,6.85973710244288
"37248","Abies magnifica","74556_2_105_6_3_331",41.239471,-122.571971,2017,3.2589958867133
"37249","Abies magnifica","74556_2_105_6_4_311",41.239471,-122.571971,2007,6.86151238644288
"37250","Abies magnifica","74556_2_105_6_4_311",41.239471,-122.571971,2017,3.2602710907133
"37251","Abies magnifica","74556_2_105_6_4_317",41.239471,-122.571971,2007,6.86206247444288
"37252","Abies magnifica","74556_2_105_6_4_317",41.239471,-122.571971,2017,3.2607211627133
"37253","Abies magnifica","74556_2_105_6_4_318",41.239471,-122.571971,2007,6.86193745444288
"37254","Abies magnifica","74556_2_105_6_4_318",41.239471,-122.571971,2017,3.2607211627133
"37255","Abies magnifica","74556_2_105_6_4_319",41.239471,-122.571971,2007,6.86088728644288
"37256","Abies magnifica","74556_2_105_6_4_319",41.239471,-122.571971,2017,3.2596709947133
"37257","Abies magnifica","74556_2_105_6_4_325",41.239471,-122.571971,2007,6.86076226644288
"37258","Abies magnifica","74556_2_105_6_4_325",41.239471,-122.571971,2017,3.2595959827133
"37259","Abies magnifica","74660_3_61_6_1_303",39.14728,-120.368791,2010,4.59221990509501
"37260","Abies magnifica","74660_3_61_6_1_303",39.14728,-120.368791,2020,6.15118448574052
"37261","Abies magnifica","74660_3_61_6_1_304",39.14728,-120.368791,2010,4.59869594109501
"37262","Abies magnifica","74660_3_61_6_1_304",39.14728,-120.368791,2020,6.15786055374052
"37263","Abies magnifica","74660_3_61_6_1_306",39.14728,-120.368791,2010,4.59914601309501
"37264","Abies magnifica","74660_3_61_6_1_306",39.14728,-120.368791,2020,6.15831062574052
"37265","Abies magnifica","74660_3_61_6_1_310",39.14728,-120.368791,2010,4.59266997709501
"37266","Abies magnifica","74660_3_61_6_1_310",39.14728,-120.368791,2020,6.15180958574052
"37267","Abies magnifica","74660_3_61_6_1_313",39.14728,-120.368791,2010,4.60124634909501
"37268","Abies magnifica","74660_3_61_6_1_313",39.14728,-120.368791,2020,6.16011091374052
"37269","Abies magnifica","74660_3_61_6_1_316",39.14728,-120.368791,2010,4.59537040909501
"37270","Abies magnifica","74660_3_61_6_1_316",39.14728,-120.368791,2020,6.15493508574052
"37271","Abies magnifica","74660_3_61_6_1_318",39.14728,-120.368791,2010,4.59279499709501
"37272","Abies magnifica","74660_3_61_6_1_318",39.14728,-120.368791,2020,6.15208462974052
"37273","Abies magnifica","74660_3_61_6_2_322",39.14728,-120.368791,2010,4.59762076909501
"37274","Abies magnifica","74660_3_61_6_2_322",39.14728,-120.368791,2020,6.15738547774052
"37275","Abies magnifica","74660_3_61_6_2_323",39.14728,-120.368791,2010,4.59532040109501
"37276","Abies magnifica","74660_3_61_6_2_323",39.14728,-120.368791,2020,6.15506010574052
"37277","Abies magnifica","74660_3_61_6_2_324",39.14728,-120.368791,2010,4.59489533309501
"37278","Abies magnifica","74660_3_61_6_2_324",39.14728,-120.368791,2020,6.15435999374052
"37279","Abies magnifica","74660_3_61_6_2_333",39.14728,-120.368791,2010,4.60064625309501
"37280","Abies magnifica","74660_3_61_6_2_333",39.14728,-120.368791,2020,6.15983586974052
"37281","Abies magnifica","74660_3_61_6_2_339",39.14728,-120.368791,2010,4.59747074509501
"37282","Abies magnifica","74660_3_61_6_2_339",39.14728,-120.368791,2020,6.15708542974052
"37283","Abies magnifica","74660_3_61_6_3_360",39.14728,-120.368791,2010,4.59994614109501
"37284","Abies magnifica","74660_3_61_6_3_360",39.14728,-120.368791,2020,6.15893572574052
"37285","Abies magnifica","74660_3_61_6_3_361",39.14728,-120.368791,2010,4.60099630909501
"37286","Abies magnifica","74660_3_61_6_3_361",39.14728,-120.368791,2020,6.15991088174052
"37287","Abies magnifica","74660_3_61_6_3_362",39.14728,-120.368791,2010,4.60017117709501
"37288","Abies magnifica","74660_3_61_6_3_362",39.14728,-120.368791,2020,6.15936079374052
"37289","Abies magnifica","74660_3_61_6_3_363",39.14728,-120.368791,2010,4.59719570109501
"37290","Abies magnifica","74660_3_61_6_3_363",39.14728,-120.368791,2020,6.15616028174052
"37291","Abies magnifica","74660_3_61_6_3_366",39.14728,-120.368791,2010,4.59847090509501
"37292","Abies magnifica","74660_3_61_6_3_366",39.14728,-120.368791,2020,6.15766052174052
"37293","Abies magnifica","74660_3_61_6_3_367",39.14728,-120.368791,2010,4.59859592509501
"37294","Abies magnifica","74660_3_61_6_3_367",39.14728,-120.368791,2020,6.15753550174052
"37295","Abies magnifica","74660_3_61_6_3_369",39.14728,-120.368791,2010,4.59862092909501
"37296","Abies magnifica","74660_3_61_6_3_369",39.14728,-120.368791,2020,6.15806058574052
"37297","Abies magnifica","74660_3_61_6_4_348",39.14728,-120.368791,2010,4.59917101709501
"37298","Abies magnifica","74660_3_61_6_4_348",39.14728,-120.368791,2020,6.15778554174052
"37299","Abies magnifica","74790_5_109_6_1_102",38.211669,-119.87431,2004,6.37424050820071
"37300","Abies magnifica","74790_5_109_6_1_102",38.211669,-119.87431,2014,6.51994453885345
"37301","Abies magnifica","74790_5_109_6_1_114",38.211669,-119.87431,2004,6.37296530420071
"37302","Abies magnifica","74790_5_109_6_1_114",38.211669,-119.87431,2014,6.51766917485345
"37303","Abies magnifica","74790_5_109_6_2_126",38.211669,-119.87431,2004,6.3695897642007
"37304","Abies magnifica","74790_5_109_6_2_126",38.211669,-119.87431,2014,6.51506875885345
"37305","Abies magnifica","74790_5_109_6_2_127",38.211669,-119.87431,2004,6.3647639922007
"37306","Abies magnifica","74790_5_109_6_2_127",38.211669,-119.87431,2014,6.51076807085345
"37307","Abies magnifica","74790_5_109_6_4_135",38.211669,-119.87431,2004,6.37144006020071
"37308","Abies magnifica","74790_5_109_6_4_135",38.211669,-119.87431,2014,6.51721910285345
"37309","Abies magnifica","74842_5_19_6_1_302",37.169554,-119.129393,2010,3.12872743604412
"37310","Abies magnifica","74842_5_19_6_1_302",37.169554,-119.129393,2020,4.48031167887844
"37311","Abies magnifica","74842_5_19_6_2_320",37.169554,-119.129393,2010,3.12455176804412
"37312","Abies magnifica","74842_5_19_6_2_320",37.169554,-119.129393,2020,4.47661108687844
"37313","Abies magnifica","74842_5_19_6_2_322",37.169554,-119.129393,2010,3.12882745204412
"37314","Abies magnifica","74842_5_19_6_2_322",37.169554,-119.129393,2020,4.48061172687844
"37315","Abies magnifica","74842_5_19_6_3_348",37.169554,-119.129393,2010,3.12910249604412
"37316","Abies magnifica","74842_5_19_6_3_348",37.169554,-119.129393,2020,4.48078675487844
"37317","Abies magnifica","74842_5_19_6_3_349",37.169554,-119.129393,2010,3.13080276804412
"37318","Abies magnifica","74842_5_19_6_3_349",37.169554,-119.129393,2020,4.48241201487844
"37319","Abies magnifica","74842_5_19_6_3_350",37.169554,-119.129393,2010,3.12662710004412
"37320","Abies magnifica","74842_5_19_6_3_350",37.169554,-119.129393,2020,4.47843637887844
"37321","Abies magnifica","74842_5_19_6_3_352",37.169554,-119.129393,2010,3.12345159204412
"37322","Abies magnifica","74842_5_19_6_3_352",37.169554,-119.129393,2020,4.47531087887844
"37323","Abies magnifica","74842_5_19_6_3_353",37.169554,-119.129393,2010,3.12420171204412
"37324","Abies magnifica","74842_5_19_6_3_353",37.169554,-119.129393,2020,4.47626103087844
"37325","Abies magnifica","74842_5_19_6_4_337",37.169554,-119.129393,2010,3.12860241604412
"37326","Abies magnifica","74842_5_19_6_4_337",37.169554,-119.129393,2020,4.48043669887844
"37327","Abies magnifica","74875_2_93_6_1_301",41.634051,-121.629259,2009,5.22773558378328
"37328","Abies magnifica","74875_2_93_6_1_301",41.634051,-121.629259,2019,5.42822728633827
"37329","Abies magnifica","74875_2_93_6_1_500",41.634051,-121.629259,2009,5.22661040378328
"37330","Abies magnifica","74875_2_93_6_1_500",41.634051,-121.629259,2019,5.42695208233827
"37331","Abies magnifica","74875_2_93_6_1_501",41.634051,-121.629259,2009,5.22658539978328
"37332","Abies magnifica","74875_2_93_6_1_501",41.634051,-121.629259,2019,5.42695208233827
"37333","Abies magnifica","74875_2_93_6_2_306",41.634051,-121.629259,2009,5.22893577578328
"37334","Abies magnifica","74875_2_93_6_2_306",41.634051,-121.629259,2019,5.42930245833827
"37335","Abies magnifica","74875_2_93_6_2_307",41.634051,-121.629259,2009,5.22913580778328
"37336","Abies magnifica","74875_2_93_6_2_307",41.634051,-121.629259,2019,5.42970252233827
"37337","Abies magnifica","74875_2_93_6_2_310",41.634051,-121.629259,2009,5.23148618378328
"37338","Abies magnifica","74875_2_93_6_2_310",41.634051,-121.629259,2019,5.43210290633827
"37339","Abies magnifica","74875_2_93_6_3_313",41.634051,-121.629259,2009,5.22673542378328
"37340","Abies magnifica","74875_2_93_6_3_313",41.634051,-121.629259,2019,5.42705209833827
"37341","Abies magnifica","74875_2_93_6_3_314",41.634051,-121.629259,2009,5.22718549578328
"37342","Abies magnifica","74875_2_93_6_3_314",41.634051,-121.629259,2019,5.42757718233827
"37343","Abies magnifica","74875_2_93_6_3_316",41.634051,-121.629259,2009,5.22901078778328
"37344","Abies magnifica","74875_2_93_6_3_316",41.634051,-121.629259,2019,5.42952749433827
"37345","Abies magnifica","74875_2_93_6_3_317",41.634051,-121.629259,2009,5.22913580778328
"37346","Abies magnifica","74875_2_93_6_3_317",41.634051,-121.629259,2019,5.42962751033827
"37347","Abies magnifica","74875_2_93_6_3_318",41.634051,-121.629259,2009,5.23108611978328
"37348","Abies magnifica","74875_2_93_6_3_318",41.634051,-121.629259,2019,5.43150281033827
"37349","Abies magnifica","74875_2_93_6_3_320",41.634051,-121.629259,2009,5.22821065978328
"37350","Abies magnifica","74875_2_93_6_3_321",41.634051,-121.629259,2009,5.22916081178328
"37351","Abies magnifica","74875_2_93_6_3_321",41.634051,-121.629259,2019,5.42960250633827
"37352","Abies magnifica","74875_2_93_6_3_323",41.634051,-121.629259,2009,5.22996093978328
"37353","Abies magnifica","74875_2_93_6_3_323",41.634051,-121.629259,2019,5.43047764633827
"37354","Abies magnifica","74875_2_93_6_3_324",41.634051,-121.629259,2009,5.23106111578328
"37355","Abies magnifica","74875_2_93_6_3_324",41.634051,-121.629259,2019,5.43140279433827
"37356","Abies magnifica","74875_2_93_6_3_326",41.634051,-121.629259,2009,5.23268637578328
"37357","Abies magnifica","74875_2_93_6_3_326",41.634051,-121.629259,2019,5.43297804633827
